Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2010-03-30,72.04976654052734,72.25119111439459,71.75881050732488,72.12250443253127,3584224
2010-03-31,71.75880432128906,72.03856610721577,71.42309375032609,71.7476145642818,5130421
2010-04-01,71.75880432128906,72.3519016293506,71.36714050010347,72.150472607661,5209603
2010-04-05,72.37425994873047,72.62604726840372,71.69723966137838,71.83152117132772,4308160
2010-04-06,72.13927459716797,72.3462984736755,71.64689408887787,71.99939372020845,4106910
2010-04-07,71.88749694824219,72.32951915031462,71.62452425755848,71.91547580652698,5394222
2010-04-08,71.40070343017578,71.74760819252447,71.1713000363409,71.64130104521014,6283217
2010-04-09,72.0441665649414,72.10571469843404,71.12655283704895,71.55178596218705,5423615
2010-04-12,71.8203125,72.1560273494081,71.75316953011838,71.9378138135888,4175946
2010-04-13,72.19520568847656,72.41901412990083,71.52937077516604,71.76436896888386,7132779
2010-04-14,73.4373779296875,73.53249533318235,72.4358321254767,72.58690278139827,8938907
2010-04-15,73.2359390258789,73.3758199054927,72.84427524207179,73.03451002341271,6720864
2010-04-16,73.0904769897461,73.9521419410701,72.8778581914251,73.11845138484618,9985325
2010-04-19,73.98568725585938,74.013661640212,72.95056805703635,72.95056805703635,11875970
2010-04-20,72.56451416015625,72.92260867948771,71.76439302079287,72.29034727633925,15916459
2010-04-21,72.1728286743164,72.88901754197012,71.89866185596406,72.66520907897645,7906923
2010-04-22,72.251220703125,72.3799119028774,71.49027219754211,71.97705812497722,6295351
2010-04-23,72.73237609863281,72.79392422770185,72.01618699431612,72.22321089566242,6482376
2010-04-26,73.14640808105469,73.3198582084917,72.48057302755942,72.60366925907398,5528528
2010-04-27,72.07772827148438,73.85701110606315,72.01618014826624,72.68201081728783,11418868
2010-04-28,72.79393005371094,73.00095397162625,72.19524228108202,72.40226173381059,7449926
2010-04-29,72.995361328125,73.41500405578974,72.82190667879307,73.04571524051022,6053097
2010-04-30,72.17845153808594,73.09606971779445,72.08892901121322,72.97857279664484,6554968
2010-05-03,72.51416778564453,72.81630910954115,72.06655067874682,72.39666639737953,5221737
2010-05-04,71.68606567382812,72.13928208411049,70.81880593274525,72.11689810514747,8666110
2010-05-05,71.31678009033203,71.74761251391726,70.98666440730655,71.12654529627247,6352149
2010-05-06,69.69145202636719,71.94664121741936,65.23731817085024,71.02431984522481,13774565
2010-05-07,68.66793823242188,69.95581379910882,67.48691924382993,69.37655142080706,11071701
2010-05-10,71.0130844116211,71.23804011459619,70.3325892586535,71.0130844116211,8853239
2010-05-11,71.36177062988281,72.22222858988584,70.3832090129122,70.41695483836305,6797849
2010-05-12,74.61801147460938,74.71361641836033,71.42925762472045,71.51361545603878,17391737
2010-05-13,73.9431381225586,74.85420800992775,73.58883167033508,73.63382011628522,10980699
2010-05-14,73.78003692626953,74.04998553737597,72.77898123347727,73.70692621810095,10376425
2010-05-17,73.3582763671875,74.10063084842619,72.37971451531176,73.4932462371698,9333876
2010-05-18,73.08267974853516,74.2299569217692,73.05455748193101,73.8194104267781,9759180
2010-05-19,72.46965789794922,73.39197920198953,71.88477231199008,72.75647713630013,9068088
2010-05-20,69.62398529052734,71.96352834235273,69.55649812648825,71.54735824545727,13782619
2010-05-21,70.53504943847656,70.64190597606361,68.27424085035912,68.70165802456069,13220917
2010-05-24,69.98951721191406,70.87246913916944,69.75893352149812,70.44505206201289,7184556
2010-05-25,70.0289077758789,70.2707386641589,68.31361528361153,68.31361528361153,9931561
2010-05-26,69.30342864990234,70.82750685216126,69.17407786227011,70.23699746035891,9501027
2010-05-27,71.08057403564453,71.08057403564453,70.16949959214652,70.32696814088109,8081291
2010-05-28,70.44505310058594,71.01869158164413,69.89953239288457,70.83872436794334,7763307
2010-06-01,69.92768096923828,71.35615415477012,69.84894668613781,70.12451443295244,7463628
2010-06-02,71.65422821044922,71.7048402269013,69.9333119372898,70.21450775876613,8059744
2010-06-03,71.96353912353516,72.10976058618034,71.1199516907017,71.84543544675468,6950984
2010-06-04,70.45631408691406,71.47986407171278,70.11325474403041,71.06932205948144,10113983
2010-06-07,69.8095932006836,70.78253157957602,69.8095932006836,70.61943493136583,7271164
2010-06-08,69.5789794921875,69.99514951216621,69.0728280994783,69.88266943019845,8785563
2010-06-09,69.68024444580078,70.77128206441122,69.50028160614812,70.20327126620583,8154093
2010-06-10,71.80606079101562,72.10975078939273,70.74876486503092,70.85562141294805,7823766
2010-06-11,72.2391357421875,72.43597377385322,71.10872855997185,71.27182523721962,6087929
2010-06-14,72.26719665527344,73.09391304470687,72.26157310063014,72.26719665527344,7063638
2010-06-15,72.99270629882812,73.08269218158223,72.1941118838846,72.50905349737607,6958515
2010-06-16,73.30766296386719,73.49324934799503,72.17725603334812,72.17725603334812,6695446
2010-06-17,73.66194915771484,73.69006693901966,73.03207046382428,73.15017412145178,5827266
2010-06-18,73.1951675415039,73.81379916487774,73.1839204282183,73.68444838594537,10022144
2010-06-21,73.47633361816406,74.20181701249938,73.23450731607633,73.90937423301762,7173259
2010-06-22,72.71715545654297,73.93754383324743,72.58780464708938,73.31891206390313,6307589
2010-06-23,73.17265319824219,73.93750606020275,72.59901467378994,72.68899604341098,7171167
2010-06-24,72.09288024902344,72.95896179443135,71.81730803219841,72.86898040365392,5821513
2010-06-25,71.49111938476562,72.60465080794069,71.49111938476562,72.1772336180981,10899738
2010-06-28,72.53714752197266,72.81271966048945,71.54733904046962,71.78916985006066,6626515
2010-06-29,70.34947967529297,72.21099379470978,69.80395872338723,71.6204798972195,9807505
2010-06-30,69.44402313232422,70.42258483884132,69.1740744563093,70.20325266159769,8386828
2010-07-01,68.93225860595703,69.85458039817068,68.39236117126623,69.48340315585811,10190237
2010-07-02,68.53294372558594,69.33716613974704,67.82995430177489,69.33716613974704,6751407
2010-07-06,69.4327621459961,70.09075854625763,68.70727859021494,69.50024930151572,6640740
2010-07-07,71.42362976074219,71.49111691934122,69.43838887005776,69.43838887005776,7416454
2010-07-08,71.96915435791016,72.07038735146483,71.27741651296449,71.63171852618432,5689508
2010-07-09,71.96353912353516,72.09851347183447,71.58673835257632,71.92979778049752,4077308
2010-07-12,72.36282348632812,72.45280487036206,71.51361267381972,71.63171183784132,4400417
2010-07-13,73.3807373046875,73.66193300838202,72.37405812164437,72.53152663857587,6995334
2010-07-14,73.5157241821289,74.0106285258005,72.62714399068685,72.72837697466139,6911131
2010-07-15,73.5157241821289,73.62819979001088,72.85772773858807,73.0376905064286,6471393
2010-07-16,72.00289154052734,73.19515718936006,71.90165855912659,73.08830514018517,7325033
2010-07-19,72.99270629882812,73.32451858230826,72.1941118838846,72.3628320479931,8774476
2010-07-20,71.1705551147461,71.17617867088563,69.13470212617591,69.15719635073404,17088920
2010-07-21,70.45069122314453,71.1424334714855,70.0851376535543,71.10868764840694,9011813
2010-07-22,71.68792724609375,71.86227088631401,70.88933320012063,71.04117813601036,7226814
2010-07-23,72.19973754882812,72.43594488786263,71.4236418259476,71.59235750690874,5311588
2010-07-26,72.21660614013672,72.22785325276813,71.50236960730565,72.0872553687282,5412945
2010-07-27,72.34032440185547,72.64401886452589,71.92415881981341,72.424686717531,4862017
2010-07-28,72.22783660888672,72.74523508722,71.9185186424326,72.36281090550803,4444245
2010-07-29,71.99729919433594,72.8296351893693,71.50239464871396,72.58218516059593,9407933
2010-07-30,72.21098327636719,72.53716749810097,71.44613024128572,71.6654624039227,6297966
2010-08-02,73.53819274902344,73.78564259048865,72.68898223387262,72.68898223387262,6733625
2010-08-03,73.31889343261719,73.69569416121352,72.7340076477933,73.12767904601175,5326023
2010-08-04,73.82502746582031,73.95437821179108,73.02643325722939,73.36949256539054,4777605
2010-08-05,74.13998413085938,74.22434645747813,73.40887687937263,73.52135698948166,4728548
2010-08-06,73.55218505859375,73.7443468817051,72.77223943574361,73.70478242888659,6418465
2010-08-09,74.60343170166016,74.79558905258516,73.69914563089195,73.91956459952648,6413758
2010-08-10,74.51299285888672,74.88035774947573,73.90825026183117,74.13997203738552,5723398
2010-08-11,73.37699890136719,73.86305273625815,73.16788276903401,73.86305273625815,6606641
2010-08-12,72.51229095458984,72.78357728670915,72.07145292005269,72.16753161671434,5368281
2010-08-13,72.26925659179688,72.60271306048337,71.96406174504389,72.32012390302674,4884192
2010-08-16,72.21271514892578,72.47269400877737,71.75491854104361,72.04315901217589,4193623
2010-08-17,72.5970687866211,73.38831760334945,72.28622248693574,72.81183638702328,4496022
2010-08-18,73.12832641601562,73.58612319337317,72.22969614878468,72.83443441589131,5107827
2010-08-19,72.85137176513672,73.24134233973325,72.3540151780657,72.72138007016729,5650910
2010-08-20,72.06011199951172,72.8965762971596,71.75491727319043,72.74963035409294,6533630
2010-08-23,71.47795867919922,72.35963858926863,71.46100442389077,72.09965529996572,4219982
2010-08-24,70.5906753540039,71.22367520165261,70.40416941007913,70.76588296440515,5879775
2010-08-25,70.79977416992188,70.98628457851694,70.08199865884075,70.40415218090283,5476124
2010-08-26,69.39246368408203,71.08799306681095,69.39246368408203,71.08799306681095,8102944
2010-08-27,70.49459075927734,70.53415070938686,69.18903122003942,69.98593125711078,6500053
2010-08-30,69.7428970336914,70.79978042176623,69.7428970336914,70.69239891180453,3769784
2010-08-31,69.59030151367188,70.07635530784755,69.10990365099433,69.69203611564308,5882913
2010-09-01,71.08238220214844,71.38757703371697,70.37590934365619,70.82239874692317,5881763
2010-09-02,70.66979217529297,71.34235641439162,70.449373213238,71.22931896755262,5338052
2010-09-03,72.10533905029297,72.11664189223343,71.15584169323704,71.33669618490862,5379473
2010-09-07,71.1841049194336,71.98100495819706,71.14454496924006,71.77189334369213,4553552
2010-09-08,71.25759887695312,71.50627953545326,70.86762813015906,71.22369033823787,4683465
2010-09-09,71.41581726074219,72.09967971589037,71.2971284127701,71.9301280847687,3594788
2010-09-10,72.33707427978516,72.50663047132844,71.35931963623085,71.77190050557945,4621960
2010-09-13,73.25264739990234,73.47306634184008,72.6366064507604,72.69877207950458,5513780
2010-09-14,72.82313537597656,73.42787367467784,72.58576209662371,72.58576209662371,5073623
2010-09-15,73.15093231201172,73.45047571679993,72.64792418595808,72.71009433775968,4981575
2010-09-16,73.28655242919922,73.44480121479388,72.79484730157112,73.02091763960799,4900510
2010-09-17,73.58045959472656,73.81218140104563,73.30352190728891,73.42785768731845,10875680
2010-09-20,74.48471069335938,74.65426679552377,73.53521366041863,73.60868661826339,7474193
2010-09-21,74.59210968017578,75.0555531842056,73.91389417389885,74.29256186722189,5510223
2010-09-22,74.92558288574219,74.93123430738139,74.26432596114171,74.38301483619021,5148830
2010-09-23,74.41690826416016,75.04425653161387,74.16258081107026,74.27561373122855,4078145
2010-09-24,75.79594421386719,75.8185498969262,74.79557959413987,74.84079547056976,7450030
2010-09-27,76.10115814208984,76.29897144961002,75.45685993014999,75.45685993014999,6438548
2010-09-28,76.23676300048828,76.37806201515176,75.5698549244801,76.1124227541833,7825440
2010-09-29,76.57023620605469,76.7510906857983,75.92593817544528,75.95984669903031,5388155
2010-09-30,75.81294250488281,76.92634063058924,75.54730754922656,76.58158123267002,6721387
2010-10-01,76.66068267822266,77.02239170717282,76.34983193410518,76.58720968603355,5879775
2010-10-04,76.44026947021484,76.81893730310216,75.95421108631214,76.42896662599625,4246655
2010-10-05,77.80232238769531,77.93796549447482,76.93194954445299,76.96585806599214,6487815
2010-10-06,77.904052734375,77.97187880223964,77.33322768124626,77.36148929457515,5003018
2010-10-07,78.40142059326172,78.49184333071693,77.72320495922638,77.94927984411291,6737077
2010-10-08,78.47486877441406,78.61051185834877,78.02837507716615,78.22054137476948,4749677
2010-10-11,78.93267059326172,79.09092840371507,78.35618963722875,78.44096545247274,4188498
2010-10-12,79.04005432128906,79.11917419909669,78.14707586229795,78.2205488305733,5896616
2010-10-13,79.33396911621094,79.96131749288739,79.0005126975496,79.07398568705338,9188378
2010-10-14,79.97264099121094,79.97264099121094,78.94966578510738,79.32268676075898,5913143
2010-10-15,79.7238998413086,80.31168346310507,79.43000803041035,80.31168346310507,7552538
2010-10-18,80.72431182861328,80.83734929534779,79.59961113513903,79.63351966897153,10797544
2010-10-19,78.01143646240234,78.7518130897747,77.25974797418483,77.59885122210362,14810419
2010-10-20,78.5992202758789,79.0513609468716,78.06795070266672,78.15272651468894,7264993
2010-10-21,79.02879333496094,79.40180528341577,78.22059025591062,79.01749048928819,6507375
2010-10-22,78.93834686279297,79.5487364980691,78.81966249499632,79.20963314972134,4294144
2010-10-25,79.03440856933594,79.91608430218412,79.01745881793404,79.36220900371255,5094020
2010-10-26,79.50352478027344,80.2552134878635,78.29404835851693,78.72357445356805,7664147
2010-10-27,79.93306732177734,80.01218723377508,78.55968601043952,78.85357801054057,6762704
2010-10-28,79.6335220336914,80.22696198620018,79.3622357137232,80.16479182868136,5733754
2010-10-29,81.15950775146484,81.38557367777017,79.54874856129746,79.63352441124029,8827508
2010-11-01,81.00123596191406,81.53249660171612,80.43605777523702,81.18209045587595,5935632
2010-11-02,81.29512023925781,81.78682539576023,81.22164726232351,81.3007671494556,4839214
2010-11-03,81.48162078857422,81.64551647382982,80.61124801168747,81.52117621704281,5420477
2010-11-04,82.9624252319336,82.99068685576333,81.78685714464032,81.84902730468963,6927135
2010-11-05,83.03587341308594,83.0415203237876,82.32939617293812,82.48199807124477,5225607
2010-11-08,83.14373016357422,83.21185764240471,82.45682867433115,82.51359402276486,4664846
2010-11-09,82.96207427978516,83.75116247871829,82.67254834299969,83.27997836121642,5962828
2010-11-10,83.19482421875,83.3310701168657,82.67254676585478,82.93368549230239,5409912
2010-11-11,82.55902099609375,82.5987522123536,81.37822012170375,82.14460221176238,4970801
2010-11-12,81.59961700439453,82.75203064992797,81.49175830674672,82.08215420213747,4949149
2010-11-15,81.54285430908203,82.17299050119654,81.33280891171053,81.68477222207615,4003774
2010-11-16,80.7480697631836,81.39523083610877,80.14631189832882,81.13977323316789,6633837
2010-11-17,80.5834732055664,80.89002428011784,80.26556905867692,80.89002428011784,5006051
2010-11-18,81.95156860351562,82.30921287729281,81.03758778600636,81.20222085386538,4431065
2010-11-19,82.34329223632812,82.51359734920494,81.74154327583183,81.96294173471378,5246631
2010-11-22,82.53630828857422,82.55902349089426,81.49744341533656,81.74722003374765,3902312
2010-11-23,81.28170776367188,82.048089790287,80.79917059651754,81.88345669115837,4780534
2010-11-24,82.77471160888672,83.13235586446295,81.64501350822044,81.7188129726932,5098309
2010-11-26,81.69046020507812,82.4852295794188,81.5031209330654,82.4852295794188,2177040
2010-11-29,81.11707305908203,81.55986989433185,80.32798499718167,81.48038935742144,5272154
2010-11-30,80.30528259277344,81.04328649646001,80.20310496423758,80.74808855926945,8027841
2010-12-01,81.97998809814453,82.38871680572933,81.46906362259588,81.52582898178495,7136649
2010-12-02,82.41707611083984,82.79742654040665,81.91751393698293,81.93453900861941,5621204
2010-12-03,82.53062438964844,82.70092948788418,81.88913520844004,81.88913520844004,3881288
2010-12-06,82.30924224853516,82.80880457299648,82.04242241846828,82.05378455059623,3474603
2010-12-07,81.7585678100586,83.05289934435815,81.67341525418327,82.89394730267684,5050716
2010-12-08,82.30355072021484,82.6839012160976,81.65638948889308,81.9459063642788,5189624
2010-12-09,81.91752624511719,82.84853232475167,81.47472934469931,82.84853232475167,4607944
2010-12-10,82.21273803710938,82.28653753295254,81.59395486097469,82.2467972519497,3664975
2010-12-13,81.90617370605469,82.5419818561964,81.8664334314933,82.39438288843421,4959086
2010-12-14,82.78042602539062,82.8882847336829,81.89482303419487,81.89482303419487,5021637
2010-12-15,82.15596008300781,82.72364988209748,81.92320853388061,82.388711632135,4651980
2010-12-16,82.0594711303711,82.49659617003418,81.83239154028661,82.22410428621801,4370816
2010-12-17,82.31490325927734,82.5987481282008,81.9742930408533,82.13892614547036,10488242
2010-12-20,82.0367431640625,82.62145800283602,81.96861568087192,82.53630544438076,4178770
2010-12-21,82.73499298095703,82.87691994397821,81.93455172921944,82.30923021331367,3950847
2010-12-22,82.85420989990234,83.10966754844974,82.64416452824081,82.68957680512665,3544685
2010-12-23,82.82012939453125,83.06991500191594,82.50222538188254,82.82012939453125,2536027
2010-12-27,82.50792694091797,82.71229126818227,82.31490662330717,82.38303410620233,2421176
2010-12-28,82.7179946899414,82.96777136616933,82.34899715160273,82.49091509986545,2823782
2010-12-29,83.1777572631836,83.73409370590926,82.71793546660234,82.88255944386465,3829511
2010-12-30,83.26293182373047,83.51271744795353,83.02450832852568,83.08695473458145,3178899
2010-12-31,83.31402587890625,83.49001203027967,82.85987596049563,83.29700080665013,3106411
2011-01-03,83.7227783203125,84.13151603733245,83.52976706257141,83.56950733937417,4815575
2011-01-04,83.81359100341797,84.14284808456715,83.24590138173545,83.76816967240168,5292865
2011-01-05,83.47868347167969,83.72278810516612,83.29702526312138,83.64331660298322,4871640
2011-01-06,84.39266967773438,84.46646917880706,83.34812359029883,83.52410074313292,5260543
2011-01-07,83.97821807861328,84.50617651339958,83.41620950056166,84.46643624507556,4325942
2011-01-10,83.81359100341797,84.05201448324294,83.58083952702731,83.77952273997866,3800536
2011-01-11,83.60926055908203,84.21669075926377,83.30839052287625,84.131538178397,4355126
2011-01-12,84.64242553710938,84.75029328964767,83.83063122474742,84.01229846022771,4279709
2011-01-13,84.48347473144531,84.75029452338053,84.15989865125002,84.72190731854037,3604307
2011-01-14,85.15337371826172,85.15337371826172,84.28480475423348,84.52323740451256,4753233
2011-01-18,85.5223617553711,85.98219286539363,84.80139187841341,85.05117757380457,9599037
2011-01-19,88.38346862792969,88.6332451259109,86.75988061787218,87.00398511354136,12699486
2011-01-20,88.44596099853516,88.536785568398,87.67957885640539,87.72499114133682,7782135
2011-01-21,88.27561950683594,89.00226106997687,87.96905952769319,88.78653468399207,7331414
2011-01-24,90.62019348144531,90.71102709995257,88.1791294585743,88.23022280269026,7620215
2011-01-25,91.64767456054688,93.29964968829249,90.26251004685831,90.38173081840594,8640797
2011-01-26,91.42061614990234,91.90883429167334,91.06865293855378,91.77826042531359,5599343
2011-01-27,91.43769073486328,92.06782702848523,91.31847894388775,91.6420550994945,5102702
2011-01-28,90.38179016113281,91.92022659019216,90.07523002790631,91.4263362342767,7034978
2011-01-31,91.96562957763672,91.96562957763672,90.08090198341333,90.36474688269384,7528271
2011-02-01,92.85120391845703,93.06693034558265,91.96561019393025,92.02805660225273,6099540
2011-02-02,92.7036361694336,92.87394131829082,92.31193251491949,92.76040153214856,4083584
2011-02-03,92.83417510986328,93.21453464633039,92.42544649102932,92.62413879611489,4898836
2011-02-04,93.10099029541016,93.18046177709492,92.65819342960982,92.80579238487661,3927939
2011-02-07,93.56648254394531,93.66298814811019,93.1123326615346,93.14639186405603,5154793
2011-02-08,94.63797760009766,94.75196689574486,93.65198975040518,93.93695844123113,5870780
2011-02-09,93.84009552001953,94.59241051554804,93.52662714830494,94.39293146960115,4846746
2011-02-10,93.52088165283203,94.03952325064787,93.00224005501617,93.41258684932421,6001739
2011-02-11,93.38409423828125,94.0452155781271,93.07632960123834,93.45818589343197,5423719
2011-02-14,93.02507019042969,93.68619178762744,92.81419315933033,93.57221157885878,4319771
2011-02-15,92.80844116210938,93.22450054501279,92.62606382668083,92.83694074771951,3942060
2011-02-16,93.12762451171875,93.24161378296327,92.75716620261073,93.08773599887803,3363936
2011-02-17,93.60638427734375,93.85145531514019,92.81417197599436,93.07064103206625,3379103
2011-02-18,93.94839477539062,93.94839477539061,93.52664057710406,93.73182321226392,4440270
2011-02-22,92.30128479003906,93.61784317453765,92.20439702340099,93.22458854684726,5448928
2011-02-23,91.29243469238281,92.7172778438516,91.26963865741247,92.22143224520882,6274013
2011-02-24,91.62873840332031,91.91370715631645,90.63704677903037,90.97900564399127,5970045
2011-02-25,92.48934936523438,92.52354343619908,91.68004420280117,91.79402443935012,4726246
2011-02-28,92.26136016845703,92.89398218477872,91.89659619933656,92.53492177456592,4992558
2011-03-01,91.17274475097656,92.98513856666861,91.1214491274958,92.98513856666861,4584409
2011-03-02,91.28105163574219,91.8224893930666,90.85359407195072,90.86499209130402,3569998
2011-03-03,93.17325592041016,93.46962266389151,91.9136972606144,91.99918696765054,4244459
2011-03-04,92.23283386230469,93.64627905145143,91.56030532152134,93.12762830101451,5136592
2011-03-07,91.14999389648438,92.88830618694213,90.53446424135937,92.10178798620508,5556352
2011-03-08,92.48934936523438,93.14477666003295,90.73964812345596,91.0189133478816,5632501
2011-03-09,94.5296859741211,95.5897654354607,93.0592505319645,93.167536262621,9504584
2011-03-10,92.34114837646484,93.8514817372882,91.97639349579478,93.83438015676897,7365304
2011-03-11,92.5748291015625,93.03648084782573,91.66862719096659,92.5577366162181,4467466
2011-03-14,91.9820556640625,92.31831992125463,91.24113904478266,91.85097391472152,4498323
2011-03-15,90.63130950927734,90.98467536178309,89.41164879419426,89.67951586567489,6773687
2011-03-16,87.2003173828125,89.46865997889878,86.46509500736606,89.20648730639134,12756284
2011-03-17,87.87283325195312,88.05521977079842,87.0293342627777,87.77025106876019,7715714
2011-03-18,88.84742736816406,89.45155880033668,87.9526236913459,89.19508061488946,11976700
2011-03-21,89.86763763427734,90.97901313347596,89.51997518120699,89.84484158761485,6050064
2011-03-22,90.05001831054688,90.39768077599635,89.77644754768214,90.36919026494719,4509724
2011-03-23,90.92198181152344,91.23544095595537,89.78210722228758,90.04997429405657,5002495
2011-03-24,91.21265411376953,91.5945105022694,90.528736568556,91.32094894213418,5382507
2011-03-25,92.43233489990234,92.7514976713449,91.62302085405867,91.7484081778221,5594113
2011-03-28,91.97067260742188,92.66029371191938,91.82819281742115,92.06756032007574,4155549
2011-03-29,92.83126831054688,92.95096115228439,91.84528056098235,91.95356628738783,3615708
2011-03-30,93.24163818359375,93.46391322722626,92.91107739740337,93.2131476807635,3550229
2011-03-31,92.93959045410156,93.50382438607228,92.93959045410155,93.12766236703455,4038397
2011-04-01,93.62348937988281,93.70898817335087,92.92247022680023,93.29863217035715,4583467
2011-04-04,93.61207580566406,93.88564642887057,93.23021946394157,93.70897260284421,3373455
2011-04-05,93.46390533447266,93.86856686428592,93.25302832909709,93.36132315909433,3778152
2011-04-06,93.49240112304688,93.89705353979276,93.36131935600011,93.66338050496297,3948441
2011-04-07,93.6861801147461,93.78307692500388,93.0592526582913,93.52659874576823,3835368
2011-04-08,93.49810791015625,93.68617977880967,92.99086420810778,93.66908729797777,3477009
2011-04-11,93.44117736816406,93.46967698593437,92.9624329112113,93.15051401463252,4329394
2011-04-12,93.04215240478516,93.33851910804471,92.50071463484312,93.10484606098113,4038188
2011-04-13,93.44117736816406,93.9997171162375,93.27589232032292,93.4525753959541,4374267
